xy_group_id,lon,lat,pais_grupo,estado_xy_subset,tipo_grupo_original,n_registros_original,n_registros_subset,n_registros,n_anios,anio_min,anio_max,distancia_minima_2020,incluye_2020,score_temporal,pais_dominante,id_fuente_dominante,fuente_dominante,tipo_fuente_dominante,detalle_tipo_fuente_dominante,nivel_0_dominante,nivel_1_dominante,nivel_2_dominante,valores_nivel_0,valores_nivel_1,valores_nivel_2,n_nivel0,n_nivel1,n_nivel2,conf_integrada_promedio_observada,n_conf_integrada_observada,n_fuentes,ids_fuente_presentes,fuentes_presentes,tipos_fuente_presentes,score_directitud_fuente_promedio,score_trazabilidad_fuente_promedio,score_temporal_metadata_fuente_promedio,score_fuente_promedio,score_fuente_minimo,score_fuente_maximo,n_fuentes_anio_inconsistente,n_fuentes_pais_inconsistente,pct_conf_integrada_observada,flag_confianza_imputada,score_confiabilidad_base,origen_score_confiabilidad,conf_integrada_promedio,incluye_2018_2022,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral,n_registros_pais_clase,estado_pais_clase,tipo_conflicto,severidad_conflicto,score_prioridad_revision,score_espacial,flag_conflicto_activo,score_consistencia_clase,score_viabilidad_clase,flag_clase_residual,score_claridad_semantica,score_nivel_leyenda,score_tematico,score_confiabilidad,score_representatividad,score_fuente,score_aptitud_raw,score_cap,cap_reason,score_aptitud_total,categoria_aptitud_preliminar,categoria_uso_actividad_1_8,definicion_categoria_aptitud,accion_recomendada,razon_categoria_aptitud,id_nivel_0,nivel_0,id_nivel_1,nivel_1,id_nivel_2,nivel_2,Clase,GranClase,nombre_clase,nombre_gran_clase,class_value_original,class_name_original
SRC15_PAN_2021__XY__002733c8d152,-82.351513,8.565534,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.083333333333333,4.5,0.7948466423947335,0.8135346433752937,0.8099274108408503,0.8252257315911278,0.5486498178629213,0.5631899602430692,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__002fdd202980,-82.448429,8.366247,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,2.583333333333333,6.5,0.8153060784007622,0.8485981308411216,0.8312549689233127,0.8604651162790699,0.5798626527433891,0.602909090909091,sin_alerta,100.0,1122,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,430,43,Manglares,Manglares,3,Bosque de mangle
SRC15_PAN_2021__XY__003157b68fa4,-82.285008,8.373594,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1.75,6.0,0.5947585869453226,0.6390764695782352,0.629554667219277,0.6682920550185045,0.4126862943903475,0.4420900629595401,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__003d20fc90ea,-82.346193,8.34174,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,2.25,4.0,0.8106565197746691,0.8340875795384723,0.8259607747056655,0.8463538798324217,0.5019482889920385,0.5107797594182006,sin_alerta,100.0,1122,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,430,43,Manglares,Manglares,3,Bosque de mangle
SRC15_PAN_2021__XY__003da952fd4f,-81.960941,8.609662,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.8333333333333334,5.5,0.7588174364500018,0.7924581797561666,0.7746722386645144,0.8141188420518028,0.5074559079095111,0.5148173673328739,sin_alerta,100.0,3680,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,411,Latifoliado maduro húmedo,411,41,Latifoliado maduro húmedo,Bosque latifoliado y mixto,1,Bosque latifoliado mixto maduro
SRC15_PAN_2021__XY__003ded4b955d,-82.308067,8.479775,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,2.0,0.7580842664057545,0.7581101204275001,0.7733631442456402,0.7787450902251327,0.538661454838323,0.548849329812288,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__003e88b10d18,-82.203779,8.534371,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,8.5,0.7286276859003965,0.7618792072041604,0.7487578226820055,0.7834891715362429,0.5138970158098046,0.54222502407299,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__004651345b45,-81.93741,8.272824,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.083333333333333,2.0,0.8487864863844164,0.8777292576419214,0.8618214258766287,0.8896969696969698,0.5926824099696409,0.6159779194915983,sin_alerta,100.0,1122,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,430,43,Manglares,Manglares,3,Bosque de mangle
SRC15_PAN_2021__XY__0049d786241a,-82.39711,8.612846,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,84.75,derivado_a3_sin_conf_integrada,84.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,4.5,0.6938495184296969,0.7510621348911313,0.7247476954140389,0.7742701802767402,0.4736843810502253,0.4979437971213159,sin_alerta,100.0,1781,suficiente,,,0.0,100.0,0,100.0,100.0,1,60.0,100.0,92.0,84.75,100.0,85.0,96.125,75.0,clase_residual,75.0,datos_para_validacion,validación,Datos con aptitud buena pero no máxima; pueden tener alguna condición menor o menor fortaleza relativa.,Usar preferentemente para validación estratificada o como complemento controlado del entrenamiento.,70 <= score_aptitud_total < 85,40,Tierras Forestales,44,Otros arbóreo en tierras no agrícola,444,Regeneración forestal,444,44,Regeneración forestal,Otros arbóreo en tierras no agrícola,9,Rastrojo y vegetación arbustiva
SRC15_PAN_2021__XY__0056a882200d,-82.012285,8.261336,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,3.0,0.5281801796816983,0.5592105263157894,0.5712794448730878,0.5967399016554668,0.3583034550597693,0.3728813559322033,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__005d55719b1d,-82.062851,8.494085,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,84.75,derivado_a3_sin_conf_integrada,84.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,9.0,29.0,2.4166666666666665,2.0,0.5957349636156478,0.6451861360718871,0.630482664260669,0.6655996060083722,0.3891416534355783,0.4041934814199709,media,45.0,1781,suficiente,,,0.0,100.0,0,100.0,100.0,1,60.0,100.0,92.0,84.75,100.0,85.0,87.875,75.0,clase_residual,75.0,datos_para_validacion,validación,Datos con aptitud buena pero no máxima; pueden tener alguna condición menor o menor fortaleza relativa.,Usar preferentemente para validación estratificada o como complemento controlado del entrenamiento.,70 <= score_aptitud_total < 85,40,Tierras Forestales,44,Otros arbóreo en tierras no agrícola,444,Regeneración forestal,444,44,Regeneración forestal,Otros arbóreo en tierras no agrícola,9,Rastrojo y vegetación arbustiva
SRC15_PAN_2021__XY__0062b1d3c76a,-82.014799,8.356292,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,4.0,0.7303394998474156,0.7755344418052258,0.75297058086426,0.7935930105569713,0.5118245241824816,0.5408913213448006,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__006533943e22,-82.315219,8.579224,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,7.0,0.6115334870360462,0.5975895547371944,0.6469134393565774,0.6315479693937611,0.4047056763985319,0.3985060338825713,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__0068232d9ec7,-82.069132,8.299625,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,4.5,0.78825482015945,0.7757876882622823,0.8048466743813946,0.79887836008509,0.5407471962527559,0.5391112186791982,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__006cfff07282,-82.175695,8.258629,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,2.0,0.5240535235453171,0.5836840401424409,0.5595677068628995,0.6156604901374775,0.359328428170197,0.3868650590046178,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__006d51e26a18,-82.433284,8.5675,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,84.75,derivado_a3_sin_conf_integrada,84.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,5.0,0.6330836301235263,0.6244963738920225,0.6669681857297548,0.6491377474984034,0.4292939179087204,0.4189693801344286,sin_alerta,100.0,1781,suficiente,,,0.0,100.0,0,100.0,100.0,1,60.0,100.0,92.0,84.75,100.0,85.0,96.125,75.0,clase_residual,75.0,datos_para_validacion,validación,Datos con aptitud buena pero no máxima; pueden tener alguna condición menor o menor fortaleza relativa.,Usar preferentemente para validación estratificada o como complemento controlado del entrenamiento.,70 <= score_aptitud_total < 85,40,Tierras Forestales,44,Otros arbóreo en tierras no agrícola,444,Regeneración forestal,444,44,Regeneración forestal,Otros arbóreo en tierras no agrícola,9,Rastrojo y vegetación arbustiva
SRC15_PAN_2021__XY__00710858a148,-82.200859,8.32412,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,2.4166666666666665,2.5,0.6879345184965475,0.7980259932046172,0.7215078182181585,0.8125106300526389,0.4965599298443491,0.5651348139171773,sin_alerta,100.0,4876,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,332,33,Pastizales naturales y cultivados,"Cultivos extensivos, Pastizales y matorrales",26,Pasto
SRC15_PAN_2021__XY__00723cbf2013,-82.137326,8.33335,Panamá,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,1,1,1,0.0,0,1,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.333333333333333,4.0,0.8498332446432322,0.8797119205217275,0.861845539482338,0.8849772734673873,0.6363734347653882,0.6476167905736487,sin_alerta,100.0,3680,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,98.725,100.0,,98.725,datos_para_entrenamiento,entrenamiento,Datos con alta aptitud multicriterio dentro del flujo A3 compatible con A1.,"Usar como núcleo de entrenamiento, aplicando balance por país, clase y fuente.",score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,412,41,Latifoliado secundario húmedo,Bosque latifoliado y mixto,2,Bosque latifoliado mixto secundario
