source_rowid,xy_group_id,lon,lat,anio,pais,id_fuente,fuente,tipo_fuente,detalle_tipo_fuente,id_origen,score_directitud,score_trazabilidad,score_consistencia_temporal_fuente,score_fuente_base,flag_anio_fuente_informado,flag_anio_fuente_consistente,flag_nombre_fuente_inconsistente,flag_tipo_fuente_inconsistente,flag_pais_fuente_inconsistente,nivel_0,nivel_1,nivel_2,conf_integrada,conf_integrada_score_observado,conf_integrada_observada,score_temporal_registro,estado_registro_scoring,geometry
11947,SRC15_PAN_2021__XY__f378550dee0c,-82.232287,8.210981,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f378550dee0c,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.23228700575932 8.210980573716556)
11948,SRC15_PAN_2021__XY__f37a30729f25,-81.958431,8.514705,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f37a30729f25,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.95843147794385 8.514705389359474)
11949,SRC15_PAN_2021__XY__f37d8db5a37d,-81.901419,8.415355,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f37d8db5a37d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-81.90141854694116 8.415354857470177)
11950,SRC15_PAN_2021__XY__f37f388a7dee,-82.471188,8.381987,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f37f388a7dee,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Caña de azúcar,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.47118808296547 8.381986857928515)
11951,SRC15_PAN_2021__XY__f387ffb4d14a,-82.483557,8.646431,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f387ffb4d14a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.48355659641523 8.646430855431957)
11952,SRC15_PAN_2021__XY__f38b96424358,-82.11081,8.586649,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f38b96424358,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.11081038273748 8.586649137348376)
11953,SRC15_PAN_2021__XY__f38c281f8a2c,-82.071828,8.455624,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f38c281f8a2c,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.07182843111606 8.455624451680146)
11954,SRC15_PAN_2021__XY__f394ee6ffe6f,-82.174392,8.579678,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f394ee6ffe6f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.1743923774398 8.579678092415792)
11955,SRC15_PAN_2021__XY__f39c659d263a,-82.451222,8.506396,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f39c659d263a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.45122220082796 8.506395988237118)
11956,SRC15_PAN_2021__XY__f3a0c7739243,-82.496611,8.499442,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3a0c7739243,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.49661095350307 8.499442244470695)
11957,SRC15_PAN_2021__XY__f3a4ecfb93c4,-81.890419,8.569133,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3a4ecfb93c4,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.89041945108329 8.5691326967415)
11958,SRC15_PAN_2021__XY__f3ad86221d40,-82.452785,8.316496,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3ad86221d40,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.4527853346425 8.316496229638165)
11959,SRC15_PAN_2021__XY__f3bf6b78f00d,-82.475677,8.368406,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3bf6b78f00d,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Caña de azúcar,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.4756770315894 8.368406354771293)
11960,SRC15_PAN_2021__XY__f3c2138d6dc0,-82.306359,8.644816,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3c2138d6dc0,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.30635888801653 8.644815688071338)
11961,SRC15_PAN_2021__XY__f3c730c2772b,-81.887671,8.36112,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3c730c2772b,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.88767117760928 8.361120133894275)
11962,SRC15_PAN_2021__XY__f3c7d9d0925b,-82.114612,8.328893,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3c7d9d0925b,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.11461245518244 8.328892718860219)
11963,SRC15_PAN_2021__XY__f3d2f6fffffa,-81.996363,8.24781,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3d2f6fffffa,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.99636294244567 8.247810084744922)
11964,SRC15_PAN_2021__XY__f3d38abff07c,-82.197079,8.570565,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3d38abff07c,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.19707861032512 8.57056497417584)
11965,SRC15_PAN_2021__XY__f3d50a1b74a1,-81.885117,8.234505,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3d50a1b74a1,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.88511730815802 8.234504532983017)
11966,SRC15_PAN_2021__XY__f3de8ecaa64d,-82.439583,8.429577,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3de8ecaa64d,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.4395825669331 8.429577186742568)
11967,SRC15_PAN_2021__XY__f3e4b3243613,-82.144587,8.487071,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3e4b3243613,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Otros arbóreo en tierras no agrícola,Regeneración forestal,84.75,0.0,0,100.0,datos_para_validacion,POINT (-82.14458708577529 8.487071009527957)
11968,SRC15_PAN_2021__XY__f3f5d5374edf,-82.076395,8.464656,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3f5d5374edf,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.07639516053517 8.464655726318005)
11969,SRC15_PAN_2021__XY__f3fd7911cd6f,-82.359587,8.276132,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f3fd7911cd6f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.35958701232241 8.27613248241873)
11970,SRC15_PAN_2021__XY__f4097cd87af7,-82.366756,8.380102,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4097cd87af7,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Granos básicos y hortalizas y otros,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.36675636809723 8.380101666166981)
11971,SRC15_PAN_2021__XY__f410a6af3ec0,-82.371583,8.461471,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f410a6af3ec0,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.37158315722846 8.461470737139575)
11972,SRC15_PAN_2021__XY__f4160d7a4ce2,-82.12454,8.620523,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4160d7a4ce2,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.12453974103647 8.62052285281436)
11973,SRC15_PAN_2021__XY__f41c90e2a7f7,-81.964708,8.297631,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f41c90e2a7f7,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.96470844924241 8.297630584805828)
11974,SRC15_PAN_2021__XY__f4204527b62b,-82.453103,8.4024,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4204527b62b,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.45310340863438 8.4023996618047)
11975,SRC15_PAN_2021__XY__f42530b37137,-81.983688,8.620909,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f42530b37137,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.98368808035642 8.620909464729143)
11976,SRC15_PAN_2021__XY__f4285f2185e7,-82.423981,8.508757,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4285f2185e7,85.0,85.0,100.0,85.0,1,1,0,0,0,Artificializado y otra tierras,Urbano,Urbano,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.42398105865979 8.50875732018753)
11977,SRC15_PAN_2021__XY__f433363fa76a,-81.911059,8.650482,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f433363fa76a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.91105852270763 8.650482174518071)
11978,SRC15_PAN_2021__XY__f438074b8488,-82.137137,8.267784,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f438074b8488,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras húmedas y agua,Cuerpos de Agua,Cuerpos de Agua,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.1371372155934 8.2677838602829)
11979,SRC15_PAN_2021__XY__f438f3789896,-81.885228,8.284248,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f438f3789896,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.88522814171024 8.284248471767986)
11980,SRC15_PAN_2021__XY__f43a0bc77a1e,-82.40748,8.341527,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f43a0bc77a1e,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Granos básicos y hortalizas y otros,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.40748032959368 8.34152681094448)
11981,SRC15_PAN_2021__XY__f44078084398,-82.167351,8.505091,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f44078084398,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.16735109171142 8.505090564766471)
11982,SRC15_PAN_2021__XY__f44adfaad1d3,-82.425762,8.375372,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f44adfaad1d3,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.42576231894895 8.375371589759986)
11983,SRC15_PAN_2021__XY__f455fcc53c0f,-82.246997,8.554581,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f455fcc53c0f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.24699720500055 8.554581352739085)
11984,SRC15_PAN_2021__XY__f4683848d30e,-82.194332,8.416835,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4683848d30e,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.1943316094027 8.416835002802506)
11985,SRC15_PAN_2021__XY__f46981c50055,-82.173816,8.389766,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f46981c50055,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.17381554367341 8.38976617619423)
11986,SRC15_PAN_2021__XY__f46d6da67eb3,-82.271727,8.477634,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f46d6da67eb3,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Palma aceitera,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.27172700815944 8.477633854036236)
11987,SRC15_PAN_2021__XY__f47b2f26635a,-82.117362,8.496194,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f47b2f26635a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.1173618291616 8.496193659350778)
11988,SRC15_PAN_2021__XY__f47b5ebee29b,-81.946441,8.252453,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f47b5ebee29b,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.94644067584814 8.252453179409269)
11989,SRC15_PAN_2021__XY__f4878b560e4a,-82.315438,8.642524,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4878b560e4a,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.31543798430424 8.642523868502442)
11990,SRC15_PAN_2021__XY__f4882206cc76,-82.005436,8.245526,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4882206cc76,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.00543587897869 8.24552640712099)
11991,SRC15_PAN_2021__XY__f48998ba57b1,-82.47085,8.291563,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f48998ba57b1,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.47085003641166 8.291562822036807)
11992,SRC15_PAN_2021__XY__f491969854a9,-81.974052,8.403876,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f491969854a9,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.97405176708527 8.403876470429585)
11993,SRC15_PAN_2021__XY__f4958191524f,-82.071741,8.423971,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4958191524f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.07174114082999 8.423971277706542)
11994,SRC15_PAN_2021__XY__f49be70a8a0f,-82.312318,8.393851,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f49be70a8a0f,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.3123183277897 8.393851059891277)
11995,SRC15_PAN_2021__XY__f4a0d430da11,-81.974659,8.643543,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4a0d430da11,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado maduro húmedo,94.75,0.0,0,100.0,datos_para_validacion,POINT (-81.97465866801551 8.643542509487556)
11996,SRC15_PAN_2021__XY__f4a19f7e9820,-82.197036,8.557,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4a19f7e9820,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.19703620533552 8.557000005477907)
11997,SRC15_PAN_2021__XY__f4a76f9bbcff,-82.071255,8.245356,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4a76f9bbcff,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Palma aceitera,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.07125492693238 8.245355973580367)
11998,SRC15_PAN_2021__XY__f4b594bd24cd,-82.317058,8.452615,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4b594bd24cd,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.31705761974068 8.45261515090481)
11999,SRC15_PAN_2021__XY__f4b957e8a3f6,-82.444174,8.443124,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4b957e8a3f6,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.4441736234394 8.443124204154826)
12000,SRC15_PAN_2021__XY__f4bcb128d49c,-81.89181,8.182484,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4bcb128d49c,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-81.89181027115592 8.182484402059513)
12001,SRC15_PAN_2021__XY__f4c297eceb11,-82.278051,8.3284,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4c297eceb11,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras Forestales,Manglares,Manglares,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.27805071448444 8.328400316569386)
12002,SRC15_PAN_2021__XY__f4cb10ecf5d6,-82.185277,8.425906,2021,Panamá,15,MIAMBIENTE - Cultivos Mapa Panamá,nueva_fuente,MIAMBIENTE - Cultivos Mapa Panamá,SRC15_PAN_2021__XY__f4cb10ecf5d6,85.0,85.0,100.0,85.0,1,1,0,0,0,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,94.75,0.0,0,100.0,datos_para_entrenamiento,POINT (-82.18527715668498 8.42590591220274)
